trade_date,stock_code,stock_name,board,market,industry,concepts,open,high,low,close,pre_close,pct_change,turnover_amount,turnover_rate,volume,volume_ratio,amplitude,market_cap,float_market_cap,limit_up_status,first_limit_up_time,last_limit_up_time,limit_up_break_count,consecutive_limit_up_count,tail_rise_pct,tail_volume_ratio,close_position_pct,above_vwap_most_day,stepwise_rise_after_1430,break_intraday_high,break_key_resistance,tail_pullback_holds,ma5,ma10,ma20,ma_alignment_up,pullback_to_ma10_or_ma20,close_above_ma5,recent_volume_rank_low,close_gt_open,kdj_low_turn_up,rsi_low_turn_up,theme_limit_up_count,theme_rank,theme_tail_reflow,theme_leader_auction,manual_note,data_source,captured_at,vwap_price,above_intraday_vwap,vwap_signal_source,real_board_limit_up_count,real_theme_limit_up_count,real_tail_volume_confirmed,tail_signal_source,tail_volume_confirmed,universe,universe_eligible,exclude_reason,theme_tags,is_focus_theme,matched_strategies,primary_strategy,candidate_score,score_reasons,pool_raw_level,pool_rank,pool_cap_note,pool_level,entry_reasons,risk_tags,premarket_layer,premarket_detail,intraday_layer,intraday_detail,tail_execution_layer,tail_execution_detail,workflow_summary,buy_point,sell_point,stop_point,first_take_profit_point,strong_follow_rule,defensive_stop_point,moving_take_profit_rule,point_basis,next_day_valid_if,next_day_weak_if,next_day_remove_if
2026-06-16,600908,无锡银行,沪主板,SH,,,5.6,5.6,5.47,5.51,5.59,-1.43,83358567,0.8,15107400,1.0,2.33,0,0,否,,,0,0,0.0,1.0,98.4,否,否,是,否,是,5.43,5.34,5.18,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:04,5.52,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,601139,深圳燃气,沪主板,SH,,,6.3,6.31,6.2,6.22,6.31,-1.43,112161101,0.8,17969000,1.0,1.74,0,0,否,,,0,0,0.0,1.0,98.6,否,否,是,否,是,6.13,6.03,5.85,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:06,6.24,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603107,上海汽配,沪主板,SH,,,12.69,12.69,12.39,12.42,12.6,-1.43,17355930,0.8,1393774,1.0,2.38,0,0,否,,,0,0,0.0,1.0,97.9,否,否,是,否,是,12.23,12.05,11.67,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:10,12.45,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-28.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603797,联泰环保,沪主板,SH,,,4.22,4.22,4.07,4.13,4.19,-1.43,16406315,0.8,3987744,1.0,3.58,0,0,否,,,0,0,0.0,1.0,97.9,否,否,是,否,是,4.07,4.01,3.88,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:17,4.11,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-28.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002190,成飞集成,深主板,SZ,C 制造业,,26.5,26.54,26.16,26.24,26.62,-1.43,154073848,0.8,5865600,1.0,1.43,0,0,否,,,0,0,0.0,1.0,98.9,否,否,是,否,是,25.85,25.45,24.67,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:34,26.27,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002728,特一药业,深主板,SZ,C 制造业,,8.37,8.37,8.17,8.25,8.37,-1.43,53879174,0.8,6546796,1.0,2.39,0,0,否,,,0,0,0.0,1.0,98.6,否,否,是,否,是,8.13,8.0,7.75,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:43,8.23,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600482,中国动力,沪主板,SH,,,31.75,32.35,31.25,31.39,31.85,-1.44,1014572173,3.8,32016208,1.0,3.45,0,0,否,,,0,0,0.0,1.0,97.0,否,否,是,否,是,30.92,30.45,29.51,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:58,31.69,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,13.0,当日下跌扣分；换手处于活跃区间；成交额超过10亿；收盘位置较强；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600905,三峡能源,沪主板,SH,,,4.17,4.21,4.11,4.12,4.18,-1.44,721309804,2.0,173811578,1.0,2.39,0,0,否,,,0,0,0.0,1.0,97.9,否,否,是,否,是,4.06,4.0,3.87,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:04,4.15,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,9.0,当日下跌扣分；换手处于活跃区间；成交额超过3亿；收盘位置较强；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,601777,千里科技,沪主板,SH,,,9.75,9.78,9.5,9.6,9.74,-1.44,292915923,0.8,30619515,1.0,2.87,0,0,否,,,0,0,0.0,1.0,98.2,否,否,是,否,是,9.46,9.31,9.02,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:07,9.57,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,科技,是,,,11.0,命中主题：科技；当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足；底层防御：评分 11.0 低于C池最低要求 45，不推荐,C,,,,底层防御：评分 11.0 低于C池最低要求 45，不推荐,流动性不足；底层防御：评分 11.0 低于C池最低要求 45，不推荐,通过,命中重点主题：科技,通过,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,601858,中国科传,沪主板,SH,,,21.46,21.46,20.88,21.19,21.5,-1.44,132634855,0.8,6268767,1.0,2.7,0,0,否,,,0,0,0.0,1.0,98.7,否,否,是,否,是,20.87,20.55,19.92,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:07,21.16,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603081,大丰实业,沪主板,SH,,,9.72,9.72,9.41,9.56,9.7,-1.44,40082379,0.8,4206500,1.0,3.2,0,0,否,,,0,0,0.0,1.0,98.4,否,否,是,否,是,9.42,9.27,8.99,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:10,9.53,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603739,蔚蓝生物,沪主板,SH,,,12.42,12.53,12.3,12.34,12.52,-1.44,33183753,0.8,2687520,1.0,1.84,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,12.15,11.97,11.6,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:17,12.35,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,000756,新华制药,深主板,SZ,C 制造业,,12.48,12.48,12.28,12.31,12.49,-1.44,42733333,0.8,3466559,1.0,1.6,0,0,否,,,0,0,0.0,1.0,98.6,否,否,是,否,是,12.13,11.94,11.57,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:27,12.33,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002772,众兴菌业,深主板,SZ,A 农林牧渔,,13.0,13.1,12.85,12.96,13.15,-1.44,83970477,0.8,6494783,1.0,1.9,0,0,否,,,0,0,0.0,1.0,98.9,否,否,是,否,是,12.77,12.57,12.18,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:43,12.93,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600820,隧道股份,沪主板,SH,,,5.52,5.53,5.4,5.43,5.51,-1.45,93220502,0.8,17165370,1.0,2.36,0,0,否,,,0,0,0.0,1.0,98.2,否,否,是,否,是,5.35,5.27,5.1,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:03,5.43,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,601528,瑞丰银行,沪主板,SH,,,4.82,4.83,4.76,4.77,4.84,-1.45,51670832,0.8,10805661,1.0,1.45,0,0,否,,,0,0,0.0,1.0,98.8,否,否,是,否,是,4.7,4.63,4.48,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:07,4.78,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603879,永悦科技,沪主板,SH,,,4.81,4.83,4.64,4.75,4.82,-1.45,39405169,0.8,8345190,1.0,3.94,0,0,否,,,0,0,0.0,1.0,98.3,否,否,是,否,是,4.68,4.61,4.46,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:19,4.72,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,科技,是,,,3.0,命中主题：科技；当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足；底层防御：评分 3.0 低于C池最低要求 45，不推荐,C,,,,底层防御：评分 3.0 低于C池最低要求 45，不推荐,流动性不足；底层防御：评分 3.0 低于C池最低要求 45，不推荐,通过,命中重点主题：科技,通过,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,605318,法狮龙,沪主板,SH,,,133.5,143.9,128.96,132.26,134.2,-1.45,866836024,2.0,6395200,1.0,11.13,0,0,否,,,0,0,0.0,1.0,91.9,否,否,否,否,否,130.28,128.29,124.32,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:21,135.54,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,4.0,当日下跌扣分；换手处于活跃区间；成交额超过3亿；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,等待板块、量能、分时承接确认,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002707,众信旅游,深主板,SZ,L 商务服务,,5.49,5.53,5.4,5.42,5.5,-1.45,54497373,0.8,10036600,1.0,2.36,0,0,否,,,0,0,0.0,1.0,98.0,否,否,是,否,是,5.34,5.26,5.09,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:43,5.43,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600668,尖峰集团,沪主板,SH,,,7.55,7.58,7.37,7.43,7.54,-1.46,28794741,0.8,3866914,1.0,2.79,0,0,否,,,0,0,0.0,1.0,98.0,否,否,是,否,是,7.32,7.21,6.98,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:00,7.45,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,001299,美能能源,深主板,SZ,D 水电煤气,,10.96,11.0,10.68,10.78,10.94,-1.46,65633591,0.8,6087048,1.0,2.93,0,0,否,,,0,0,0.0,1.0,98.0,否,否,是,否,是,10.62,10.46,10.13,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:30,10.78,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,电力,是,,,8.0,命中主题：电力；当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足；底层防御：评分 8.0 低于C池最低要求 45，不推荐,C,,,,底层防御：评分 8.0 低于C池最低要求 45，不推荐,流动性不足；底层防御：评分 8.0 低于C池最低要求 45，不推荐,通过,命中重点主题：电力,通过,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002793,罗欣药业,深主板,SZ,C 制造业,,4.13,4.13,4.01,4.05,4.11,-1.46,52302139,0.8,12958400,1.0,2.92,0,0,否,,,0,0,0.0,1.0,98.1,否,否,是,否,是,3.99,3.93,3.81,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:44,4.04,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600539,狮头股份,沪主板,SH,,,16.31,16.58,15.89,16.06,16.3,-1.47,241458644,0.8,14934400,1.0,4.23,0,0,否,,,0,0,0.0,1.0,96.9,否,否,是,否,是,15.82,15.58,15.1,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:58,16.17,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,601988,中国银行,沪主板,SH,,,6.1,6.13,6.01,6.04,6.13,-1.47,1358536175,3.8,224639512,1.0,1.96,0,0,否,,,0,0,0.0,1.0,98.5,否,否,是,否,是,5.95,5.86,5.68,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:08,6.05,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,16.0,当日下跌扣分；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603616,韩建河山,沪主板,SH,,,6.09,6.17,5.85,6.05,6.14,-1.47,265450899,0.8,44158508,1.0,5.21,0,0,否,,,0,0,0.0,1.0,98.1,否,否,是,否,是,5.96,5.87,5.69,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:16,6.01,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002371,北方华创,深主板,SZ,C 制造业,,680.0,681.9,660.36,672.19,682.22,-1.47,5816489199,3.8,8676840,1.0,3.16,0,0,否,,,0,0,0.0,1.0,98.6,否,否,是,否,是,662.11,652.02,631.86,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:37,670.35,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,16.0,当日下跌扣分；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,002895,川恒股份,深主板,SZ,C 制造业,,32.3,33.46,32.1,32.18,32.66,-1.47,275691334,0.8,8450027,1.0,4.16,0,0,否,,,0,0,0.0,1.0,96.2,否,否,是,否,是,31.7,31.21,30.25,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:46,32.63,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-20.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,600285,羚锐制药,沪主板,SH,,,20.88,20.97,20.5,20.67,20.98,-1.48,131727062,0.8,6384145,1.0,2.24,0,0,否,,,0,0,0.0,1.0,98.6,否,否,是,否,是,20.36,20.05,19.43,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:19:55,20.63,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-17.0,当日下跌扣分；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,603590,康辰药业,沪主板,SH,,,29.51,29.6,29.15,29.34,29.78,-1.48,49831769,0.8,1699700,1.0,1.51,0,0,否,,,0,0,0.0,1.0,99.1,否,否,是,否,是,28.9,28.46,27.58,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:16,29.32,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,605001,威奥股份,沪主板,SH,,,6.1,6.1,5.82,5.99,6.08,-1.48,34870634,0.8,5847570,1.0,4.61,0,0,否,,,0,0,0.0,1.0,98.2,否,否,是,否,是,5.9,5.81,5.63,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:19,5.96,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-25.0,当日下跌扣分；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,分时强于均价线；收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-16,000538,云南白药,深主板,SZ,C 制造业,,49.9,50.04,49.41,49.41,50.15,-1.48,300036342,2.0,6047072,1.0,1.26,0,0,否,,,0,0,0.0,1.0,98.7,否,否,是,否,是,48.67,47.93,46.45,是,否,是,否,否,否,否,1,47,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-16 17:20:24,49.62,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,12.0,当日下跌扣分；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,收盘位置强,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
