trade_date,stock_code,stock_name,board,market,industry,concepts,open,high,low,close,pre_close,pct_change,turnover_amount,turnover_rate,volume,volume_ratio,amplitude,market_cap,float_market_cap,limit_up_status,first_limit_up_time,last_limit_up_time,limit_up_break_count,consecutive_limit_up_count,tail_rise_pct,tail_volume_ratio,close_position_pct,above_vwap_most_day,stepwise_rise_after_1430,break_intraday_high,break_key_resistance,tail_pullback_holds,ma5,ma10,ma20,ma_alignment_up,pullback_to_ma10_or_ma20,close_above_ma5,recent_volume_rank_low,close_gt_open,kdj_low_turn_up,rsi_low_turn_up,theme_limit_up_count,theme_rank,theme_tail_reflow,theme_leader_auction,manual_note,data_source,captured_at,vwap_price,above_intraday_vwap,vwap_signal_source,real_board_limit_up_count,real_theme_limit_up_count,real_tail_volume_confirmed,tail_signal_source,tail_volume_confirmed
2026-06-18,600098,广州发展,沪主板,SH,电力,电力,6.9,6.91,6.62,6.64,6.91,-3.91,216888465,0.8,32187400,1.0,4.2,0,0,否,,,0,0,0.0,1.0,96.1,否,否,是,否,是,6.54,6.44,6.24,是,否,是,否,否,否,否,1,16,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:14,6.74,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601636,旗滨集团,沪主板,SH,玻璃玻纤,,8.59,8.59,7.8,8.33,8.67,-3.92,2693957171,3.8,334678219,1.0,9.11,0,0,否,,,0,0,0.0,1.0,97.0,否,否,是,否,是,8.21,8.08,7.83,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:29,8.05,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002039,黔源电力,深主板,SZ,电力,电力,20.36,20.36,19.44,19.61,20.41,-3.92,192124861,0.8,9704300,1.0,4.51,0,0,否,,,0,0,0.0,1.0,96.3,否,否,是,否,是,19.32,19.02,18.43,是,否,是,否,否,否,否,1,16,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:55,19.80,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002564,天沃科技,深主板,SZ,专用设备,科技,4.81,4.95,4.64,4.66,4.85,-3.92,102685460,0.8,21603941,1.0,6.39,0,0,否,,,0,0,0.0,1.0,94.1,否,否,否,否,是,4.59,4.52,4.38,是,否,是,否,否,否,否,9,1,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:04,4.75,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002615,哈尔斯,深主板,SZ,家居用品,,7.34,7.43,6.9,7.1,7.39,-3.92,115445659,0.8,16306100,1.0,7.17,0,0,否,,,0,0,0.0,1.0,95.6,否,否,否,否,是,6.99,6.89,6.67,是,否,是,否,否,否,否,2,5,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:05,7.08,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000928,中钢国际,深主板,SZ,专业工程,,5.81,5.81,5.6,5.62,5.85,-3.93,73128973,0.8,12859566,1.0,3.59,0,0,否,,,0,0,0.0,1.0,96.7,否,否,是,否,是,5.54,5.45,5.28,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:52,5.69,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601991,大唐发电,沪主板,SH,电力,电力,8.94,9.3,8.66,8.77,9.13,-3.94,4642817232,3.8,518499190,1.0,7.01,0,0,否,,,0,0,0.0,1.0,94.3,否,否,否,否,是,8.64,8.51,8.24,是,否,是,否,否,否,否,1,16,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:30,8.95,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002657,中科金财,深主板,SZ,IT服务Ⅱ,,20.43,20.51,19.8,20.0,20.82,-3.94,319786466,2.0,15957733,1.0,3.41,0,0,否,,,0,0,0.0,1.0,97.5,否,否,是,否,是,19.7,19.4,18.8,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:05,20.04,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002735,王子新材,深主板,SZ,C 制造业,,20.42,21.1,19.5,19.77,20.58,-3.94,718618657,2.0,35914406,1.0,7.77,0,0,否,,,0,0,0.0,1.0,93.7,否,否,否,否,是,19.47,19.18,18.58,是,否,是,否,否,否,否,9,2,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:07,20.01,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002641,公元股份,深主板,SZ,装修建材,,4.28,4.28,4.12,4.13,4.3,-3.95,72303556,0.8,17431691,1.0,3.72,0,0,否,,,0,0,0.0,1.0,96.5,否,否,是,否,是,4.07,4.01,3.88,是,否,是,否,否,否,否,1,29,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:05,4.15,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600023,浙能电力,沪主板,SH,,,6.02,6.08,5.79,5.8,6.04,-3.97,323499763,2.0,54506255,1.0,4.8,0,0,否,,,0,0,0.0,1.0,95.4,否,否,否,否,是,5.71,5.63,5.45,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:14,5.94,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603880,南卫股份,沪主板,SH,医疗器械,,7.99,8.27,7.61,7.74,8.06,-3.97,89548887,0.8,11446625,1.0,8.19,0,0,否,,,0,0,0.0,1.0,93.6,否,否,否,否,是,7.62,7.51,7.28,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:41,7.82,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600388,龙净环保,沪主板,SH,环保设备Ⅱ,,16.7,16.8,16.02,16.18,16.85,-3.98,206975216,0.8,12632756,1.0,4.63,0,0,否,,,0,0,0.0,1.0,96.3,否,否,是,否,是,15.94,15.69,15.21,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:18,16.38,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002532,天山铝业,深主板,SZ,工业金属,,12.46,12.59,11.93,12.05,12.55,-3.98,820728384,2.0,66910159,1.0,5.26,0,0,否,,,0,0,0.0,1.0,95.7,否,否,否,否,是,11.87,11.69,11.33,是,否,是,否,否,否,否,2,10,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:04,12.27,否,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002124,天邦食品,深主板,SZ,A 农林牧渔,,2.23,2.23,2.15,2.16,2.25,-4.0,101462425,0.8,46429198,1.0,3.56,0,0,否,,,0,0,0.0,1.0,96.9,否,否,是,否,是,2.13,2.1,2.03,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:56,2.19,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603085,天成自控,沪主板,SH,汽车零部件,,12.58,12.58,11.91,11.97,12.47,-4.01,73367339,0.8,6023632,1.0,5.37,0,0,否,,,0,0,0.0,1.0,95.2,否,否,否,否,是,11.79,11.61,11.25,是,否,是,否,否,否,否,3,4,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:32,12.18,否,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600032,浙江新能,沪主板,SH,电力,电力,8.15,8.16,7.81,7.85,8.18,-4.03,271967658,0.8,34233775,1.0,4.28,0,0,否,,,0,0,0.0,1.0,96.2,否,否,是,否,是,7.73,7.61,7.38,是,否,是,否,否,否,否,1,16,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:14,7.94,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603399,永杉锂业,沪主板,SH,能源金属,,19.59,20.27,18.91,19.07,19.87,-4.03,1236921637,3.8,63120699,1.0,6.84,0,0,否,,,0,0,0.0,1.0,94.1,否,否,否,否,是,18.78,18.5,17.93,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:36,19.60,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600610,中毅达,沪主板,SH,,,7.41,7.41,7.08,7.13,7.43,-4.04,94426560,0.8,13120300,1.0,4.44,0,0,否,,,0,0,0.0,1.0,96.2,否,否,是,否,是,7.02,6.92,6.7,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:21,7.20,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601800,中国交建,沪主板,SH,,,6.3,6.3,6.12,6.13,6.39,-4.07,346282062,2.0,55953100,1.0,2.82,0,0,否,,,0,0,0.0,1.0,97.3,否,否,是,否,是,6.04,5.95,5.76,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:30,6.19,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600629,华建集团,沪主板,SH,工程咨询服务Ⅱ,,16.9,16.99,16.16,16.23,16.92,-4.08,235113576,0.8,14360249,1.0,4.91,0,0,否,,,0,0,0.0,1.0,95.5,否,否,否,否,是,15.99,15.74,15.26,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:21,16.37,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000695,滨海能源,深主板,SZ,C 制造业,,14.32,14.63,13.43,13.88,14.47,-4.08,268766650,0.8,19146200,1.0,8.29,0,0,否,,,0,0,0.0,1.0,94.9,否,否,否,否,是,13.67,13.46,13.05,是,否,是,否,否,否,否,9,2,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:49,14.04,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002058,威尔泰,深主板,SZ,C 制造业,,23.52,23.59,22.28,22.58,23.54,-4.08,51024602,0.8,2240300,1.0,5.56,0,0,否,,,0,0,0.0,1.0,95.7,否,否,否,否,是,22.24,21.9,21.23,是,否,是,否,否,否,否,9,2,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:56,22.78,否,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600516,方大炭素,沪主板,SH,冶钢原料,,6.01,6.04,5.78,5.83,6.08,-4.11,493195779,2.0,83819650,1.0,4.28,0,0,否,,,0,0,0.0,1.0,96.5,否,否,是,否,是,5.74,5.66,5.48,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:20,5.88,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000099,中信海直,深主板,SZ,航空机场,,16.38,16.4,15.79,15.88,16.56,-4.11,198168713,0.8,12411813,1.0,3.68,0,0,否,,,0,0,0.0,1.0,96.8,否,否,是,否,是,15.64,15.4,14.93,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:46,15.97,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000683,博源化工,深主板,SZ,化学原料,,6.56,6.56,6.25,6.3,6.57,-4.11,296025691,0.8,46032128,1.0,4.72,0,0,否,,,0,0,0.0,1.0,96.0,否,否,是,否,是,6.21,6.11,5.92,是,否,是,否,否,否,否,2,7,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:49,6.43,否,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600780,通宝能源,沪主板,SH,电力,电力,6.5,6.6,6.26,6.28,6.55,-4.12,110282663,0.8,17196599,1.0,5.19,0,0,否,,,0,0,0.0,1.0,95.2,否,否,否,否,是,6.19,6.09,5.9,是,否,是,否,否,否,否,1,16,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:24,6.41,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603225,新凤鸣,沪主板,SH,化学纤维,,20.4,20.81,19.62,19.75,20.6,-4.13,513014245,2.0,25626467,1.0,5.78,0,0,否,,,0,0,0.0,1.0,94.9,否,否,否,否,是,19.45,19.16,18.56,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:35,20.02,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002623,亚玛顿,深主板,SZ,光伏设备,,17.74,17.93,17.16,17.19,17.93,-4.13,56342221,0.8,3236300,1.0,4.29,0,0,否,,,0,0,0.0,1.0,95.9,否,否,否,否,是,16.93,16.67,16.16,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:05,17.41,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601886,江河集团,沪主板,SH,装修装饰Ⅱ,,9.48,9.48,8.98,9.04,9.43,-4.14,36669178,0.8,4012136,1.0,5.3,0,0,否,,,0,0,0.0,1.0,95.4,否,否,否,否,是,8.9,8.77,8.5,是,否,是,否,否,否,否,1,20,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:30,9.14,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600527,江南高纤,沪主板,SH,纺织制造,,2.38,2.39,2.28,2.31,2.41,-4.15,115548091,0.8,49886580,1.0,4.56,0,0,否,,,0,0,0.0,1.0,96.7,否,否,是,否,是,2.28,2.24,2.17,是,否,是,否,否,否,否,1,17,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:20,2.32,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601868,中国能建,沪主板,SH,基础建设,,2.82,2.82,2.75,2.77,2.89,-4.15,1358695757,3.8,488741501,1.0,2.42,0,0,否,,,0,0,0.0,1.0,98.2,否,否,是,否,是,2.73,2.69,2.6,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:30,2.78,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000151,中成股份,深主板,SZ,F 批发零售,,13.89,13.9,13.3,13.36,13.94,-4.16,124183126,0.8,9217042,1.0,4.3,0,0,否,,,0,0,0.0,1.0,96.1,否,否,是,否,是,13.16,12.96,12.56,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:46,13.47,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002240,盛新锂能,深主板,SZ,能源金属,,47.0,49.08,45.73,46.29,48.3,-4.16,2270513333,3.8,48059329,1.0,6.94,0,0,否,,,0,0,0.0,1.0,94.3,否,否,否,否,是,45.6,44.9,43.51,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:59,47.24,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600075,新疆天业,沪主板,SH,,,4.55,4.56,4.36,4.37,4.56,-4.17,59563930,0.8,13392020,1.0,4.39,0,0,否,,,0,0,0.0,1.0,95.8,否,否,否,否,是,4.3,4.24,4.11,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:14,4.45,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603466,风语筑,沪主板,SH,数字媒体,,10.19,10.2,9.71,9.87,10.3,-4.17,413128097,2.0,41824130,1.0,4.76,0,0,否,,,0,0,0.0,1.0,96.8,否,否,是,否,是,9.72,9.57,9.28,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:38,9.88,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603121,华培动力,沪主板,SH,汽车零部件,,14.71,14.78,14.18,14.23,14.85,-4.18,62774427,0.8,4353674,1.0,4.04,0,0,否,,,0,0,0.0,1.0,96.3,否,否,是,否,是,14.02,13.8,13.38,是,否,是,否,否,否,否,3,4,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:33,14.42,否,成交额/成交量推算,3,3,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600826,XD兰生股,沪主板,SH,,,10.15,10.15,9.55,9.6,10.02,-4.19,70369157,0.8,7246538,1.0,5.99,0,0,否,,,0,0,0.0,1.0,94.6,否,否,否,否,是,9.46,9.31,9.02,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:24,9.71,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603601,再升科技,沪主板,SH,专业工程,科技,16.0,16.0,14.7,15.11,15.77,-4.19,2318028917,3.8,154313665,1.0,8.24,0,0,否,,,0,0,0.0,1.0,94.4,否,否,否,否,是,14.88,14.66,14.2,是,否,是,否,否,否,否,9,1,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:38,15.02,是,成交额/成交量推算,9,9,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601187,厦门银行,沪主板,SH,银行Ⅱ,,7.77,7.9,7.5,7.51,7.84,-4.21,92759107,0.8,12053700,1.0,5.1,0,0,否,,,0,0,0.0,1.0,95.1,否,否,否,否,是,7.4,7.28,7.06,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:29,7.70,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603979,金诚信,沪主板,SH,工业金属,,75.37,77.95,73.06,74.03,77.3,-4.23,630230980,2.0,8343656,1.0,6.33,0,0,否,,,0,0,0.0,1.0,95.0,否,否,否,否,是,72.92,71.81,69.59,是,否,是,否,否,否,否,2,10,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:43,75.53,否,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000531,穗恒运Ａ,深主板,SZ,电力,电力,6.81,6.82,6.55,6.57,6.86,-4.23,109770494,0.8,16491950,1.0,3.94,0,0,否,,,0,0,0.0,1.0,96.3,否,否,是,否,是,6.47,6.37,6.18,是,否,是,否,否,否,否,1,16,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:47,6.66,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600123,兰花科创,沪主板,SH,,,6.3,6.34,6.02,6.08,6.35,-4.25,203556617,0.8,33052853,1.0,5.04,0,0,否,,,0,0,0.0,1.0,95.9,否,否,否,否,是,5.99,5.9,5.72,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:15,6.16,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,603060,国检集团,沪主板,SH,,,7.21,7.28,6.88,6.97,7.28,-4.26,161534234,0.8,22988609,1.0,5.49,0,0,否,,,0,0,0.0,1.0,95.7,否,否,否,否,是,6.87,6.76,6.55,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:32,7.03,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000050,深天马Ａ,深主板,SZ,光学光电子,,9.0,9.12,8.69,8.75,9.14,-4.27,818341130,2.0,92183872,1.0,4.7,0,0,否,,,0,0,0.0,1.0,95.9,否,否,否,否,是,8.62,8.49,8.22,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:46,8.88,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,002443,金洲管道,深主板,SZ,特钢Ⅱ,,11.6,11.72,11.08,11.17,11.67,-4.28,181682670,0.8,16155900,1.0,5.48,0,0,否,,,0,0,0.0,1.0,95.3,否,否,否,否,是,11.0,10.83,10.5,是,否,是,否,否,否,否,1,13,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:26:02,11.25,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600860,京城股份,沪主板,SH,通用设备,,8.98,9.0,8.7,8.71,9.1,-4.29,55422454,0.8,6312300,1.0,3.3,0,0,否,,,0,0,0.0,1.0,96.8,否,否,是,否,是,8.58,8.45,8.19,是,否,是,否,否,否,否,2,12,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:26,8.78,否,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601975,招商南油,沪主板,SH,航运港口,,4.65,4.7,4.39,4.46,4.66,-4.29,1146122870,3.8,253576805,1.0,6.65,0,0,否,,,0,0,0.0,1.0,94.9,否,否,否,否,是,4.39,4.33,4.19,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:30,4.52,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600644,乐山电力,沪主板,SH,电力,电力,9.78,9.79,9.34,9.35,9.77,-4.3,101896765,0.8,10662358,1.0,4.61,0,0,否,,,0,0,0.0,1.0,95.5,否,否,否,否,是,9.21,9.07,8.79,是,否,是,否,否,否,否,1,16,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:21,9.56,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,601515,衢州东峰,沪主板,SH,包装印刷,,3.93,3.94,3.76,3.78,3.95,-4.3,54597550,0.8,14250680,1.0,4.56,0,0,否,,,0,0,0.0,1.0,95.9,否,否,否,否,是,3.72,3.67,3.55,是,否,是,否,否,否,否,1,32,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:29,3.83,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600970,中材国际,沪主板,SH,,,8.52,8.56,8.18,8.21,8.58,-4.31,138087258,0.8,16593401,1.0,4.43,0,0,否,,,0,0,0.0,1.0,95.9,否,否,否,否,是,8.09,7.96,7.72,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:26,8.32,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,600930,华电新能,沪主板,SH,电力,电力,5.55,5.55,5.3,5.32,5.56,-4.32,521935621,2.0,97284325,1.0,4.5,0,0,否,,,0,0,0.0,1.0,95.9,否,否,否,否,是,5.24,5.16,5.0,是,否,是,否,否,否,否,1,16,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:26,5.37,否,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000983,山西焦煤,深主板,SZ,B 采矿业,,6.68,6.72,6.4,6.43,6.72,-4.32,470668330,2.0,72097719,1.0,4.76,0,0,否,,,0,0,0.0,1.0,95.7,否,否,否,否,是,6.33,6.24,6.04,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:52,6.53,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
2026-06-18,000862,银星能源,深主板,SZ,D 水电煤气,,5.51,5.53,5.27,5.29,5.53,-4.34,109963392,0.8,20491500,1.0,4.7,0,0,否,,,0,0,0.0,1.0,95.7,否,否,否,否,是,5.21,5.13,4.97,是,否,是,否,否,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-18 11:25:50,5.37,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否
