stock_code,stock_name,board,market,industry,concepts,first_seen,last_seen,data_source
603019,中科曙光,沪主板,SH,计算机设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603020,爱普股份,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603022,新通联,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603023,威帝股份,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603025,大豪科技,沪主板,SH,自动化设备,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603026,石大胜华,沪主板,SH,电池,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603027,千禾味业,沪主板,SH,调味发酵品Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603028,赛福天,沪主板,SH,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603029,XD天鹅股,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603030,全筑股份,沪主板,SH,装修装饰Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603031,安孚科技,沪主板,SH,电池,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603032,德新科技,沪主板,SH,电池,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603033,三维股份,沪主板,SH,橡胶,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603035,常熟汽饰,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603036,如通股份,沪主板,SH,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603037,凯众股份,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603038,华立股份,沪主板,SH,装修建材,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603039,泛微网络,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603040,新坐标,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603041,美思德,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603042,华脉科技,沪主板,SH,通信设备,科技,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603043,广州酒家,沪主板,SH,休闲食品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603045,福达合金,沪主板,SH,金属新材料,,2026-06-15 17:44:03,2026-06-17 10:03:46,existing_latest_market_data
603048,浙江黎明,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603049,中策橡胶,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603050,科林电气,沪主板,SH,电网设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603051,鹿山新材,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603052,可川科技,沪主板,SH,消费电子,科技,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
603053,成都燃气,沪主板,SH,燃气Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603055,台华新材,沪主板,SH,纺织制造,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603056,德邦股份,沪主板,SH,-,,2026-06-17 10:05:32,2026-06-17 10:05:32,eastmoney_push2_snapshot
603057,紫燕食品,沪主板,SH,休闲食品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603058,永吉股份,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603059,倍加洁,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603060,国检集团,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603061,金海通,沪主板,SH,半导体,半导体,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603062,麦加芯彩,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603063,禾望电气,沪主板,SH,风电设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603065,宿迁联盛,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603066,音飞储存,沪主板,SH,物流,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603067,振华股份,沪主板,SH,化学原料,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603068,博通集成,沪主板,SH,半导体,半导体,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603069,海汽集团,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603070,万控智造,沪主板,SH,电网设备,电力,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
603071,物产环能,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603072,天和磁材,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603073,彩蝶实业,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603075,热威股份,沪主板,SH,家电零部件Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603076,乐惠国际,沪主板,SH,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603077,和邦生物,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603078,XD江化微,沪主板,SH,电子化学品Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603079,圣达生物,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603080,新疆火炬,沪主板,SH,燃气Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603081,大丰实业,沪主板,SH,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603082,北自科技,沪主板,SH,自动化设备,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603083,剑桥科技,沪主板,SH,通信设备,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603085,天成自控,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603086,先达股份,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603087,甘李药业,沪主板,SH,生物制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603088,宁波精达,沪主板,SH,通用设备,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603089,正裕工业,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603090,宏盛股份,沪主板,SH,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603091,众鑫股份,沪主板,SH,包装印刷,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603092,德力佳,沪主板,SH,风电设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603093,南华期货,沪主板,SH,多元金融,,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
603095,越剑智能,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603096,新经典,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603097,江苏华辰,沪主板,SH,电网设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603098,森特股份,沪主板,SH,专业工程,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603099,长白山,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603100,川仪股份,沪主板,SH,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603101,汇嘉时代,沪主板,SH,一般零售,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603102,百合股份,沪主板,SH,食品加工,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603103,横店影视,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603105,芯能科技,沪主板,SH,电力,电力;科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603106,恒银科技,沪主板,SH,计算机设备,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603107,上海汽配,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603108,润达医疗,沪主板,SH,医疗服务,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603109,神驰机电,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603110,东方材料,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603111,康尼机电,沪主板,SH,轨交设备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603112,华翔股份,沪主板,SH,家电零部件Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603113,金能科技,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603115,海星股份,沪主板,SH,元件,,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
603116,红蜻蜓,沪主板,SH,服装家纺,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603117,万林物流,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603118,共进股份,沪主板,SH,通信设备,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603119,浙江荣泰,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603120,肯特催化,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603121,华培动力,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603122,合富中国,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603123,翠微股份,沪主板,SH,多元金融,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603124,江南新材,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603125,常青科技,沪主板,SH,化学制品,科技,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603126,中材节能,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603127,昭衍新药,沪主板,SH,医疗服务,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603128,华贸物流,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603129,春风动力,沪主板,SH,摩托车及其他,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603130,云中马,沪主板,SH,纺织制造,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603131,上海沪工,沪主板,SH,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603132,金徽股份,沪主板,SH,工业金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603135,中重科技,沪主板,SH,专用设备,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603136,天目湖,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603137,恒尚节能,沪主板,SH,装修装饰Ⅱ,,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
603138,海量数据,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603139,康惠股份,沪主板,SH,中药Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603150,万朗磁塑,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603151,邦基科技,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603153,上海建科,沪主板,SH,工程咨询服务Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603155,新亚强,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603156,养元饮品,沪主板,SH,饮料乳品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603158,腾龙股份,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603159,上海亚虹,沪主板,SH,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603160,汇顶科技,沪主板,SH,半导体,科技;半导体,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603161,科华控股,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603162,海通发展,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603163,圣晖集成,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603165,荣晟环保,沪主板,SH,造纸,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603166,福达股份,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603167,渤海轮渡,沪主板,SH,航运港口,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603168,莎普爱思,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603169,兰石重装,沪主板,SH,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603170,宝立食品,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603171,税友股份,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603172,万丰股份,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603173,XD福斯达,沪主板,SH,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603175,超颖电子,沪主板,SH,元件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603176,汇通集团,沪主板,SH,基础建设,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603177,德创环保,沪主板,SH,环境治理,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603178,圣龙股份,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603179,新泉股份,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603180,金牌家居,沪主板,SH,家居用品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603181,皇马科技,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603182,嘉华股份,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603183,建研院,沪主板,SH,专业服务,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603185,弘元绿能,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603186,华正新材,沪主板,SH,元件,,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
603187,海容冷链,沪主板,SH,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603188,亚邦股份,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603190,亚通精工,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603191,望变电气,沪主板,SH,电网设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603192,汇得科技,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603193,润本股份,沪主板,SH,个护用品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603194,中力股份,沪主板,SH,工程机械,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603195,公牛集团,沪主板,SH,家居用品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603196,璞源材料,沪主板,SH,服装家纺,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603197,XD保隆科,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603198,迎驾贡酒,沪主板,SH,白酒Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603199,九华旅游,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603200,上海洗霸,沪主板,SH,环境治理,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603201,常润股份,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603202,天有为,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603203,快克智能,沪主板,SH,自动化设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603205,健尔康,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603206,嘉环科技,沪主板,SH,通信服务,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603207,小方制药,沪主板,SH,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603208,江山欧派,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603209,兴通股份,沪主板,SH,航运港口,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603210,泰鸿万立,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603211,晋拓股份,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603212,赛伍技术,沪主板,SH,光伏设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603213,镇洋发展,沪主板,SH,化学原料,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603214,爱婴室,沪主板,SH,专业连锁Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603215,比依股份,沪主板,SH,小家电,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603216,梦天家居,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603217,元利科技,沪主板,SH,化学制品,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603218,日月股份,沪主板,SH,风电设备,电力,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603219,富佳股份,沪主板,SH,小家电,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603220,中贝通信,沪主板,SH,通信服务,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603221,爱丽家居,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603222,济民健康,沪主板,SH,医疗器械,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603223,恒通股份,沪主板,SH,炼化及贸易,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603225,新凤鸣,沪主板,SH,化学纤维,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603226,菲林格尔,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603227,雪峰科技,沪主板,SH,化学制品,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603228,景旺电子,沪主板,SH,元件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603229,奥翔药业,沪主板,SH,化学制药,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603230,内蒙新华,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603231,索宝蛋白,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603232,格尔软件,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603233,大参林,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603235,天新药业,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603236,移远通信,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603237,五芳斋,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603238,诺邦股份,沪主板,SH,个护用品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603239,浙江仙通,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603248,锡华科技,沪主板,SH,风电设备,电力;科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603255,鼎际得,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603256,宏和科技,沪主板,SH,玻璃玻纤,科技,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
603257,中国瑞林,沪主板,SH,工程咨询服务Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603258,电魂网络,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603259,药明康德,沪主板,SH,医疗服务,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603260,合盛硅业,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603261,立航科技,沪主板,SH,航空装备Ⅱ,科技,2026-06-16 08:54:21,2026-06-17 10:05:32,eastmoney_push2_snapshot
603262,技源集团,沪主板,SH,食品加工,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603266,天龙股份,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603267,鸿远电子,沪主板,SH,军工电子Ⅱ,科技,2026-06-15 17:44:03,2026-06-17 10:05:32,eastmoney_push2_snapshot
603268,松发股份,沪主板,SH,航海装备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603269,海鸥股份,沪主板,SH,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603270,金帝股份,沪主板,SH,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603271,XD永杰新,沪主板,SH,工业金属,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603273,天元智能,沪主板,SH,工程机械,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603275,众辰科技,沪主板,SH,自动化设备,科技,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603276,恒兴新材,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603277,银都股份,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
603278,大业股份,沪主板,SH,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603279,景津装备,沪主板,SH,通用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603280,南方路机,沪主板,SH,工程机械,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603281,江瀚新材,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603282,亚光股份,沪主板,SH,环保设备Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603283,赛腾股份,沪主板,SH,自动化设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603284,林平发展,沪主板,SH,造纸,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603285,键邦股份,沪主板,SH,化学制品,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603286,日盈电子,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603288,海天味业,沪主板,SH,调味发酵品Ⅱ,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603289,泰瑞机器,沪主板,SH,专用设备,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603290,斯达半导,沪主板,SH,半导体,半导体,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603291,联合水务,沪主板,SH,环境治理,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603293,埃泰克,沪主板,SH,汽车零部件,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603296,DR华勤技,沪主板,SH,消费电子,科技,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603297,XD永新光,沪主板,SH,光学光电子,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603298,杭叉集团,沪主板,SH,工程机械,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603299,苏盐井神,沪主板,SH,化学原料,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603300,海南华铁,沪主板,SH,多元金融,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603301,振德医疗,沪主板,SH,医疗器械,,2026-06-15 23:42:33,2026-06-17 10:05:32,eastmoney_push2_snapshot
603303,得邦照明,沪主板,SH,,,2026-06-15 23:42:33,2026-06-17 10:03:46,existing_latest_market_data
